NR_PEDIDO_PARTICIPA;DT_PESQUISA_SATISFACAO;DS_QUESTAO;DS_ALTERNATIVA
LAI-020292/2023;04/01/2024 12:45;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-020502/2023;18/01/2024 17:29;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-020541/2023;08/01/2024 14:29;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-020549/2023;16/01/2024 16:48;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-020570/2023;29/12/2023 15:06;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-020575/2023;21/01/2024 15:31;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000040/2024;12/01/2024 15:13;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000112/2024;16/01/2024 18:14;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000113/2024;16/01/2024 18:14;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000121/2024;15/01/2024 11:28;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000135/2024;11/01/2024 17:26;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000267/2024;17/01/2024 13:24;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000428/2024;22/01/2024 00:13;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000533/2024;21/04/2024 21:48;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000645/2024;15/01/2024 14:59;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000703/2024;15/02/2024 13:07;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000729/2024;01/02/2024 15:36;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000730/2024;20/01/2024 15:19;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000881/2024;31/01/2024 15:35;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000885/2024;22/01/2024 15:53;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000889/2024;15/02/2024 12:16;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000895/2024;19/01/2024 10:41;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000970/2024;23/01/2024 10:25;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-000990/2024;23/01/2024 20:08;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001017/2024;24/01/2024 22:44;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001018/2024;14/02/2024 20:39;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001163/2024;02/02/2024 08:20;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001305/2024;25/01/2024 14:42;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001306/2024;08/02/2024 20:12;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001433/2024;06/02/2024 11:48;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001445/2024;27/02/2024 15:37;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001459/2024;22/02/2024 14:30;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001538/2024;09/02/2024 16:51;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001587/2024;16/02/2024 13:58;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001610/2024;29/01/2024 18:41;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001695/2024;02/02/2024 12:32;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001699/2024;02/02/2024 09:35;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001850/2024;01/02/2024 13:26;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001967/2024;20/02/2024 14:01;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001978/2024;01/02/2024 16:51;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001981/2024;09/02/2024 14:00;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-001996/2024;07/02/2024 14:54;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002058/2024;03/04/2024 18:58;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002062/2024;03/04/2024 18:54;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002064/2024;03/04/2024 18:51;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002066/2024;03/04/2024 18:06;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002067/2024;08/03/2024 10:24;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002072/2024;03/04/2024 17:40;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002073/2024;03/04/2024 17:39;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002132/2024;29/02/2024 20:08;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002141/2024;29/02/2024 14:12;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002157/2024;05/02/2024 16:21;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002178/2024;28/02/2024 07:26;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002180/2024;21/02/2024 22:49;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002261/2024;05/02/2024 12:28;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002431/2024;27/02/2024 11:27;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002450/2024;07/02/2024 10:32;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002508/2024;11/03/2024 18:57;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002549/2024;09/02/2024 14:58;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002774/2024;21/02/2024 16:04;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002826/2024;23/02/2024 12:48;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-002914/2024;01/03/2024 10:34;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-003126/2024;27/02/2024 11:29;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-003132/2024;21/02/2024 15:50;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-003142/2024;01/03/2024 14:04;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-003249/2024;12/03/2024 15:52;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-003270/2024;03/04/2024 18:58;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-003279/2024;03/04/2024 18:59;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-003396/2024;26/02/2024 15:13;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-003549/2024;05/03/2024 09:37;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-003615/2024;05/03/2024 19:07;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-003930/2024;29/02/2024 18:26;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004062/2024;07/03/2024 21:28;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004343/2024;20/03/2024 17:52;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004397/2024;19/03/2024 18:58;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004416/2024;15/03/2024 19:17;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004460/2024;20/03/2024 15:47;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004489/2024;19/04/2024 12:34;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004490/2024;19/04/2024 12:33;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004491/2024;19/04/2024 12:32;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004536/2024;02/04/2024 11:33;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004541/2024;11/04/2024 14:35;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004633/2024;18/03/2024 14:28;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004636/2024;17/04/2024 17:03;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004639/2024;08/04/2024 15:27;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004764/2024;21/03/2024 09:54;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004775/2024;02/04/2024 11:18;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004801/2024;19/04/2024 12:32;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004805/2024;21/03/2024 12:18;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004815/2024;08/04/2024 15:30;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-004906/2024;01/04/2024 18:23;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005016/2024;12/04/2024 18:46;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005032/2024;17/04/2024 15:39;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005049/2024;18/03/2024 17:27;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005058/2024;22/03/2024 16:19;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005445/2024;01/04/2024 16:03;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005459/2024;22/03/2024 19:11;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005483/2024;25/04/2024 23:41;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005517/2024;25/03/2024 15:50;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005519/2024;22/03/2024 18:44;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005567/2024;25/03/2024 16:29;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005616/2024;26/03/2024 21:35;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005623/2024;11/04/2024 15:00;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005631/2024;02/04/2024 16:04;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005639/2024;05/04/2024 22:08;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005800/2024;11/04/2024 17:55;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005809/2024;10/04/2024 18:26;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005859/2024;10/06/2025 20:13;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005862/2024;18/04/2024 07:47;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-005864/2024;27/03/2024 13:50;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006081/2024;23/04/2024 22:42;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006090/2024;19/04/2024 12:32;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006166/2024;01/04/2024 15:58;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006171/2024;08/04/2024 16:40;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006172/2024;05/04/2024 14:34;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006196/2024;29/04/2024 15:56;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006197/2024;08/04/2024 16:06;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006229/2024;08/04/2024 19:09;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006242/2024;08/04/2024 14:06;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006260/2024;23/04/2024 17:29;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006284/2024;22/08/2024 14:36;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006489/2024;25/04/2024 11:14;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006517/2024;10/04/2024 17:23;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006521/2024;23/04/2024 10:59;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006524/2024;15/04/2024 15:00;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006570/2024;05/05/2024 06:28;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006572/2024;08/04/2024 18:32;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006609/2024;24/04/2024 12:50;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006712/2024;22/04/2024 11:59;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006715/2024;09/05/2024 14:04;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006716/2024;09/05/2024 14:04;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006732/2024;28/05/2024 14:13;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006760/2024;24/04/2024 12:41;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006792/2024;18/04/2024 07:49;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-006913/2024;06/05/2024 19:53;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-007005/2024;22/04/2024 18:56;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-007008/2024;04/09/2024 10:21;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
LAI-007117/2024;23/04/2024 12:24;A resposta fornecida foi de fácil compreensão?;Muito fácil de compreender
